"id","text","link"
361,"","https://developer.teradata.com/doc/connectivity/jdbc/reference/current/jdbcug_chapter_2.html"
362,"[code:]XML[:code]
&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;project xmlns=""http://maven.apache.org/POM/4.0.0"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://maven.apache.org/POM/4.0.0 http://maven.apache.org/xsd/maven-4.0.0.xsd""&gt;
    &lt;modelVersion&gt;4.0.0&lt;/modelVersion&gt;
    &lt;groupId&gt;ru.ezhov&lt;/groupId&gt;
    &lt;artifactId&gt;excel_loader&lt;/artifactId&gt;
    &lt;version&gt;0.3a&lt;/version&gt;
    &lt;packaging&gt;jar&lt;/packaging&gt;
    &lt;properties&gt;
        &lt;project.build.sourceEncoding&gt;UTF-8&lt;/project.build.sourceEncoding&gt;
        &lt;maven.compiler.source&gt;1.7&lt;/maven.compiler.source&gt;
        &lt;maven.compiler.target&gt;1.7&lt;/maven.compiler.target&gt;
        
        &lt;directory.extended.dll&gt;dll&lt;/directory.extended.dll&gt;
        &lt;directory.jdbc.jars&gt;jdbc_jars&lt;/directory.jdbc.jars&gt;
        &lt;directory.jars&gt;lib&lt;/directory.jars&gt;
        
        
        &lt;version.file&gt;config.properties&lt;/version.file&gt;
        &lt;app.const.version.file&gt;app.version&lt;/app.const.version.file&gt;
        &lt;name.zip&gt;${project.artifactId}_${project.version}.zip&lt;/name.zip&gt;
        &lt;folder.application.dist&gt;dist&lt;/folder.application.dist&gt;
        &lt;full.name.jar.with.version&gt;${project.artifactId}-${project.version}.${project.packaging}&lt;/full.name.jar.with.version&gt;
        &lt;full.name.jar.without.version&gt;${project.artifactId}.${project.packaging}&lt;/full.name.jar.without.version&gt;
    &lt;/properties&gt;
    
    &lt;name&gt;загрузка данных из excel&lt;/name&gt;
    
    &lt;dependencies&gt;
        &lt;!-- https://mvnrepository.com/artifact/org.apache.poi/poi --&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.apache.poi&lt;/groupId&gt;
            &lt;artifactId&gt;poi&lt;/artifactId&gt;
            &lt;version&gt;3.12&lt;/version&gt;
        &lt;/dependency&gt;
        
        &lt;dependency&gt;
            &lt;groupId&gt;org.apache.poi&lt;/groupId&gt;
            &lt;artifactId&gt;poi-ooxml&lt;/artifactId&gt;
            &lt;version&gt;3.12&lt;/version&gt;
        &lt;/dependency&gt;        
        
        &lt;!-- https://mvnrepository.com/artifact/junit/junit --&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;junit&lt;/groupId&gt;
            &lt;artifactId&gt;junit&lt;/artifactId&gt;
            &lt;version&gt;4.12&lt;/version&gt;
        &lt;/dependency&gt;
        
        &lt;!-- https://mvnrepository.com/artifact/org.apache.commons/commons-collections4 --&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.apache.commons&lt;/groupId&gt;
            &lt;artifactId&gt;commons-collections4&lt;/artifactId&gt;
            &lt;version&gt;4.0&lt;/version&gt;
        &lt;/dependency&gt;   
        
        &lt;!-- https://mvnrepository.com/artifact/com.fifesoft/rsyntaxtextarea --&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.fife&lt;/groupId&gt;
            &lt;artifactId&gt;rsyntaxtextarea&lt;/artifactId&gt;
            &lt;version&gt;1.1&lt;/version&gt;
        &lt;/dependency&gt;     
        
        &lt;!-- https://mvnrepository.com/artifact/org.codehaus.groovy/groovy-all --&gt;
        &lt;dependency&gt;
            &lt;groupId&gt;org.codehaus.groovy&lt;/groupId&gt;
            &lt;artifactId&gt;groovy-all&lt;/artifactId&gt;
            &lt;version&gt;2.4.8&lt;/version&gt;
        &lt;/dependency&gt;
        
    &lt;/dependencies&gt;
    
    &lt;build&gt;
        &lt;plugins&gt;
            &lt;plugin&gt;
                &lt;groupId&gt;org.apache.maven.plugins&lt;/groupId&gt;
                &lt;artifactId&gt;maven-dependency-plugin&lt;/artifactId&gt;
                &lt;version&gt;2.8&lt;/version&gt;
                &lt;executions&gt;
                    &lt;execution&gt;
                        &lt;id&gt;copy-dependencies&lt;/id&gt;
                        &lt;phase&gt;prepare-package&lt;/phase&gt;
                        &lt;goals&gt;
                            &lt;goal&gt;copy-dependencies&lt;/goal&gt;
                        &lt;/goals&gt;
                        &lt;configuration&gt;
                            &lt;outputDirectory&gt;${project.build.directory}/${directory.jars}/&lt;/outputDirectory&gt;
                            &lt;includeScope&gt;runtime&lt;/includeScope&gt;
                        &lt;/configuration&gt;
                    &lt;/execution&gt;
                &lt;/executions&gt;
            &lt;/plugin&gt;             
            
            &lt;plugin&gt;
                &lt;groupId&gt;org.apache.maven.plugins&lt;/groupId&gt;
                &lt;artifactId&gt;maven-jar-plugin&lt;/artifactId&gt;
                &lt;version&gt;2.4&lt;/version&gt;
                &lt;configuration&gt;
                    &lt;archive&gt;
                        &lt;manifest&gt;
                            &lt;addClasspath&gt;true&lt;/addClasspath&gt;
                            &lt;mainClass&gt;ru.ezhov.excelloader.Application&lt;/mainClass&gt;
                            &lt;classpathPrefix&gt;${directory.jars}/&lt;/classpathPrefix&gt;
                        &lt;/manifest&gt;
                    &lt;/archive&gt;
                &lt;/configuration&gt;
            &lt;/plugin&gt;
            
            &lt;plugin&gt;
                &lt;artifactId&gt;maven-antrun-plugin&lt;/artifactId&gt;
                &lt;version&gt;1.8&lt;/version&gt;
                &lt;executions&gt;
                    &lt;execution&gt;
                        &lt;id&gt;copy-write-cmd&lt;/id&gt;
                        &lt;phase&gt;package&lt;/phase&gt;
                        &lt;configuration&gt;
                            &lt;target&gt;
                                
                                &lt;!--===========================================================
                                СОБИРАЕМ ПРОЕКТ В АРХИВ ДЛЯ РАЗВЕРТЫВАНИЯ НА СЕРВЕРЕ ПРИЛОЖЕНИЙ
                                ============================================================--&gt;
                                
                                &lt;!-- Создаем файл с версией--&gt;
                                &lt;echo file=""${project.build.directory}/${folder.application.dist}/${version.file}"" append=""true""&gt;
                                &lt;![CDATA[
                                ${app.const.version.file}=${project.version}
                                ]]&gt;
                                &lt;/echo&gt;      
        
                                &lt;!--Создаем bat для запуска--&gt;
                                &lt;echo file=""${project.build.directory}/${folder.application.dist}/run.bat"" append=""true""&gt;
                                &lt;![CDATA[
                                cd /d %~dp0 && start ""run"" ""%JAVA_HOME%\bin\javaw"" -jar -Xmx768m ""%~dp0\${full.name.jar.without.version}"" rem home
                                ]]&gt;
                                &lt;/echo&gt;          
        
                                &lt;!--Копируем дополнительные папки в dist--&gt;
                                &lt;copy todir=""${project.build.directory}/${folder.application.dist}/${directory.extended.dll}""&gt;
                                    &lt;fileset dir=""${directory.extended.dll}""/&gt;
                                &lt;/copy&gt;   
                                
                                &lt;copy todir=""${project.build.directory}/${folder.application.dist}/${directory.jdbc.jars}""&gt;
                                    &lt;fileset dir=""${directory.jdbc.jars}""/&gt;
                                &lt;/copy&gt;   
                                
                                &lt;copy todir=""${project.build.directory}/${folder.application.dist}/${directory.jars}""&gt;
                                    &lt;fileset dir=""${project.build.directory}/${directory.jars}""/&gt;
                                &lt;/copy&gt;                                   
                                
                                &lt;!--Копируем jar файл в директорию для сборки--&gt;
                                &lt;copy file=""${project.build.directory}/${full.name.jar.with.version}"" 
                                      tofile=""${project.build.directory}/${folder.application.dist}/${full.name.jar.without.version}""/&gt;
         
                                &lt;!--пакуем в архив--&gt;
                                &lt;zip destfile=""${project.build.directory}/${folder.application.dist}/${name.zip}"" 
                                     basedir=""${project.build.directory}/${folder.application.dist}""/&gt;
                            &lt;/target&gt;
                        &lt;/configuration&gt;
                        &lt;goals&gt;
                            &lt;goal&gt;run&lt;/goal&gt;
                        &lt;/goals&gt;
                    &lt;/execution&gt;                                                       
                &lt;/executions&gt;
            &lt;/plugin&gt;                                                                

        &lt;/plugins&gt;   
    &lt;/build&gt;    
&lt;/project&gt;
[/code]",""
352,"[code:]xml[:code]
    &lt;properties&gt;
        &lt;project.build.sourceEncoding&gt;UTF-8&lt;/project.build.sourceEncoding&gt;
        
        &lt;mainClass&gt;ru.ezhov.plannedsalescalculation.MainApp&lt;/mainClass&gt;
        &lt;!--&lt;mainClass&gt;ru.ezhov.plannedsalescalculation.views.DialogShowLogTest&lt;/mainClass&gt;--&gt;
        
        &lt;maven.compiler.source&gt;1.8&lt;/maven.compiler.source&gt;
        &lt;maven.compiler.target&gt;1.8&lt;/maven.compiler.target&gt;
        
        &lt;version.file&gt;config.properties&lt;/version.file&gt;
        &lt;app.const.version.file&gt;app.version&lt;/app.const.version.file&gt;
        &lt;name.zip&gt;${project.artifactId}_${project.version}.zip&lt;/name.zip&gt;
        &lt;folder.application.dist&gt;dist&lt;/folder.application.dist&gt;
        &lt;full.name.jar.with.version&gt;${project.artifactId}-${project.version}.${project.packaging}&lt;/full.name.jar.with.version&gt;
        &lt;full.name.jar.without.version&gt;${project.artifactId}.${project.packaging}&lt;/full.name.jar.without.version&gt;        
    &lt;/properties&gt;



       &lt;build&gt;
        
        &lt;finalName&gt;planned_sales_calculation&lt;/finalName&gt;
        
        &lt;plugins&gt;
            &lt;plugin&gt;
                &lt;groupId&gt;org.apache.maven.plugins&lt;/groupId&gt;
                &lt;artifactId&gt;maven-dependency-plugin&lt;/artifactId&gt;
                &lt;version&gt;2.6&lt;/version&gt;
                &lt;executions&gt;
                    &lt;execution&gt;
                        &lt;id&gt;unpack-dependencies&lt;/id&gt;
                        &lt;phase&gt;package&lt;/phase&gt;
                        &lt;goals&gt;
                            &lt;goal&gt;unpack-dependencies&lt;/goal&gt;
                        &lt;/goals&gt;
                        &lt;configuration&gt;
                            &lt;excludeScope&gt;system&lt;/excludeScope&gt;
                            &lt;excludeGroupIds&gt;junit,org.mockito,org.hamcrest&lt;/excludeGroupIds&gt;
                            &lt;outputDirectory&gt;${project.build.directory}/classes&lt;/outputDirectory&gt;
                        &lt;/configuration&gt;
                    &lt;/execution&gt;
                &lt;/executions&gt;
            &lt;/plugin&gt;
            &lt;plugin&gt;
                &lt;groupId&gt;org.codehaus.mojo&lt;/groupId&gt;
                &lt;artifactId&gt;exec-maven-plugin&lt;/artifactId&gt;
                &lt;version&gt;1.2.1&lt;/version&gt;
                &lt;executions&gt;                   
                    &lt;execution&gt;
                        &lt;id&gt;unpack-dependencies&lt;/id&gt;
                        
                        &lt;phase&gt;package&lt;/phase&gt;
                        &lt;goals&gt;
                            &lt;goal&gt;exec&lt;/goal&gt;
                        &lt;/goals&gt;
                        &lt;configuration&gt;
                            &lt;executable&gt;${java.home}/../bin/javapackager&lt;/executable&gt;
                            &lt;arguments&gt;
                                &lt;argument&gt;-createjar&lt;/argument&gt;
                                &lt;argument&gt;-nocss2bin&lt;/argument&gt;
                                &lt;argument&gt;-appclass&lt;/argument&gt;
                                &lt;argument&gt;${mainClass}&lt;/argument&gt;
                                &lt;argument&gt;-srcdir&lt;/argument&gt;
                                &lt;argument&gt;${project.build.directory}/classes&lt;/argument&gt;
                                &lt;argument&gt;-outdir&lt;/argument&gt;
                                &lt;argument&gt;${project.build.directory}&lt;/argument&gt;
                                &lt;argument&gt;-outfile&lt;/argument&gt;
                                &lt;argument&gt;${project.build.finalName}.jar&lt;/argument&gt;
                            &lt;/arguments&gt;
                        &lt;/configuration&gt;
                    &lt;/execution&gt;
                    &lt;execution&gt;
                        &lt;id&gt;default-cli&lt;/id&gt;
                        &lt;goals&gt;
                            &lt;goal&gt;exec&lt;/goal&gt;                            
                        &lt;/goals&gt;
                        &lt;configuration&gt;
                            &lt;executable&gt;${java.home}/bin/java&lt;/executable&gt;
                            &lt;commandlineArgs&gt;${runfx.args}&lt;/commandlineArgs&gt;
                        &lt;/configuration&gt;
                    &lt;/execution&gt;
                &lt;/executions&gt;  
            &lt;/plugin&gt;
            &lt;plugin&gt;
                &lt;groupId&gt;org.apache.maven.plugins&lt;/groupId&gt;
                &lt;artifactId&gt;maven-compiler-plugin&lt;/artifactId&gt;
                &lt;version&gt;3.1&lt;/version&gt;
                &lt;configuration&gt;
                    &lt;source&gt;1.8&lt;/source&gt;
                    &lt;target&gt;1.8&lt;/target&gt;
                    &lt;compilerArguments&gt;
                        &lt;bootclasspath&gt;${sun.boot.class.path}${path.separator}${java.home}/lib/jfxrt.jar&lt;/bootclasspath&gt;
                    &lt;/compilerArguments&gt;
                &lt;/configuration&gt;
            &lt;/plugin&gt;
            &lt;plugin&gt;
                &lt;groupId&gt;org.apache.maven.plugins&lt;/groupId&gt;
                &lt;artifactId&gt;maven-surefire-plugin&lt;/artifactId&gt;
                &lt;version&gt;2.16&lt;/version&gt;
                &lt;configuration&gt;
                    &lt;additionalClasspathElements&gt;
                        &lt;additionalClasspathElement&gt;${java.home}/lib/jfxrt.jar&lt;/additionalClasspathElement&gt;
                    &lt;/additionalClasspathElements&gt;
                &lt;/configuration&gt;
            &lt;/plugin&gt;
                          
        &lt;/plugins&gt;
    &lt;/build&gt; 
[/code]",""
363,"

You can change the JDK for Netbeans by modifying the config file:

    Open netbeans.conf file available under etc folder inside the NetBeans installation.
    Modify the netbeans_jdkhome variable to point to new JDK path, and then
    Restart your Netbeans.
<br>
<br>

netbeans.exe --jdkhome ""C:\Program Files\jdk1.6.0_20""

","http://wiki.netbeans.org/FaqJdkHome"
366,"Значит докладываю, по поводу ""uid:1021"".

У меня новый EAC телефон, прошивка официальная. Долго искал пожирателей батареи, особенно этого ""uid:1021"".

Пожиратель 1 - Облачный сервис, который не работает в РФ.
Пожиратель 2 - uid:1021.

Нужен рут, левый не сделать, так что надо зарегаться в аккаунте flyme и получить рута официально.

Далее я пользовался ES проводником. У него есть возможность работы из под root и он может удалять приложения.

Первое, что я удалил это был облачный сервис (а нафиг мне надо сливать данные в китай crazy ). Далее наблюдал за uid:1021. После бессонных ночей с adb я нашел это чудо - baidu location services, т.е. тоже фигня, которая стучит о местоположении baidu (несмотря на то, что телефон EAC!!!). Но в приложениях ее не видно. Однако, оно тама есть - это ни что иное, что скрывается под китайскими иероглифами (про это я тоже как-то писал). Если нажать на это единственное приложение, то он напишет java-class что-то вроде baidu location или в этом роде. Его можно тоже удалить, как и облачный сервис. Но сразу не получится (у меня было так). Т.е. удаляем, перезагружаемся,- он в ES переходит из системных в просто установленные, после чего грохаем еще раз и ребуаемся.

Наслаждемся отсутсвием жора батареи. Теперь у меня на 4G ее хватает на сутки (раньше на 12 часов). Статистика расхода адекватная стала. Все работает норм.

PS Я не ставил гуглосервисы, т.к. мне они не нужны. Но жор был просто офигенный - на облако 6% и на 1021 до 7-8% в день. Т.е. 20% заряда и постоянное просыпание.

PPS Есть мнение, что эта фигня может установиться снова, один раз заметил такое. shy",""
367,"JDK is not available as a portable ZIP file, unfortunately. However, you can follow these steps: <br>

    Create working JDK directory (C:\JDK in this case)<br>
    Download latest version of JDK from Oracle (for example jdk-7u7-windows-x64.exe)<br>
    Download and install 7-Zip (or download 7-Zip portable version if you are not administrator)<br>
    With 7-Zip extract all the files from jdk-XuXX-windows-x64.exe into the directory C:\JDK<br>
    Execute the following commands in cmd.exe:<br>
        cd C:\JDK\.rsrc\1033\JAVA_CAB10<br>
        extrac32 111<br>
    Unpack C:\JDK\.rsrc\JAVA_CAB10\tools.zip with 7-zip<br>
    Execute the following commands in cmd.exe:<br>
        cd C:\JDK\.rsrc\JAVA_CAB10\tools\<br>
        for /r %x in (*.pack) do .\bin\unpack200 -r ""%x"" ""%~dx%~px%~nx.jar"" (this will <br>convert all .pack files into .jar files)
    Copy all contents of C:\JDK\.rsrc\JAVA_CAB10\tools where you want your JDK to be<br>
    Setup JAVA_HOME and PATH manually to point to your JDK dir and its BIN <br>subdirectory.

","http://stackoverflow.com/questions/1619662/how-can-i-get-the-latest-jre-jdk-as-a-zip-file-rather-than-exe-or-msi-installe"
368,"'автонапоминания' collate Cyrillic_General_CS_AS",""
372,"","http://dbdesigner.net"
369,"<p><a href=""http://plugins.netbeans.org/plugin/55258/proxyselector-v2"">http://plugins.netbeans.org/plugin/55258/proxyselector-v2</a></p>
<p><a href=""https://bitbucket.org/phansson/netbeansproxy2"">https://bitbucket.org/phansson/netbeansproxy2</a></p>

<pre>
Столкнулся с такой ситуацией, при использовании версии Netbeans > 8.0 и JDK 1.8.121 после запуска зависает.

Вся проблема оказалась в установленном в настройках прокси.

Для того, чтоб хоть как то оживить систему, необходимо вытащить сетевой провод и запустить Netbeans, после чего установить ""Без прокси"".
</pre>",""
371,"","http://www.robvanderwoude.com/vbstech_network_ip.php"
370,"<pre>
Итак, для того, чтоб настроить подключения Tomcat для MSSQL, необходимо:
1. Поместить настройки подключения в файл : %CATALINA_HOME%\conf\context.xml
    &lt;Resource name=""jdbc/mssql-otzprod1"" 
              auth=""Container"" 
              type=""javax.sql.DataSource""
              maxActive=""100"" 
              maxIdle=""30"" 
              maxWait=""10000""
              username="""" 
              password="""" 
              driverClassName=""com.microsoft.sqlserver.jdbc.SQLServerDriver""
              url=""jdbc:sqlserver://OTZ-prod1;integratedSecurity=true;""/&gt;	

2. Кладем драйвер MSSQL в папку: %CATALINA_HOME%\lib
3. Прописываем настройку в web.xml приложения:
    &lt;resource-ref&gt;
        &lt;description&gt;DB Connection&lt;/description&gt;
        &lt;res-ref-name&gt;jdbc/TestDB&lt;/res-ref-name&gt;
        &lt;res-type&gt;javax.sql.DataSource&lt;/res-type&gt;
        &lt;res-auth&gt;Container&lt;/res-auth&gt;
    &lt;/resource-ref&gt;

4. Обращаемся к подключению:
public class Test
{
    private static final Logger LOG = Logger.getLogger(Test.class.getName());


    public void test()
    {
        try
        {
            InitialContext cxt = new InitialContext();
            if (cxt == null)
            {
                throw new Exception(""Uh oh -- no context!"");
            }

            DataSource ds = (DataSource) cxt.lookup(""java:comp/env/jdbc/mssql-otzprod1"");

            try (Connection connection = ds.getConnection();)
            {
                try (PreparedStatement statement = connection.prepareStatement(""    select id from OTZ.dbo.T_E_logErrors"");)
                {
                    try (ResultSet resultSet = statement.executeQuery();)
                    {
                        while (resultSet.next())
                        {
                            System.out.println(resultSet.getInt(1));
                        }
                    }
                }
            }

            if (ds == null)
            {
                throw new Exception(""Data source not found!"");
            }
        } catch (Exception ex)
        {
            ex.printStackTrace();
        }
    }
}

ТАДАМ!
<pre>","https://tomcat.apache.org/tomcat-7.0-doc/jndi-resources-howto.html"
275,"<a href=http://edurobots.ru/2015/02/arduino-dlya-nachinayushhix-urok-9-podklyuchenie-datchika-temperatury-i-vlazhnosti-dht11-i-dht22/"">http://edurobots.ru/2015/02/arduino-dlya-nachinayushhix-urok-9-podklyuchenie-datchika-temperatury-i-vlazhnosti-dht11-i-dht22/</a>
<br>
<img src=""http://edurobots.ru/wp-content/uploads/2015/02/dht-600x339.jpg""/>

<pre>
#include ""DHT.h""

#define DHTPIN 2 // номер пина, к которому подсоединен датчик

// Раскомментируйте в соответствии с используемым датчиком

// Инициируем датчик

DHT dht(DHTPIN, DHT22);

//DHT dht(DHTPIN, DHT11);

void setup() {

Serial.begin(9600);

dht.begin();

}

void loop() {

// Задержка 2 секунды между измерениями

delay(2000);

//Считываем влажность

float h = dht.readHumidity();

// Считываем температуру

float t = dht.readTemperature();

// Проверка удачно прошло ли считывание.

if (isnan(h) || isnan(t)) {

Serial.println(""Не удается считать показания"");

return;

}

Serial.print(""Влажность: ""+h+"" %\t""+""Температура: ""+t+"" *C "");

}

</pre>",""
381,"<a href=""https://github.com/csanuragjain/extra/tree/master/ReadFromImages"">https://github.com/csanuragjain/extra/tree/master/ReadFromImages</a>
<br>
<a href=""https://cooltrickshome.blogspot.ru/2017/02/reading-text-from-images-using-java.html"">https://cooltrickshome.blogspot.ru/2017/02/reading-text-from-images-using-java.html</a>",""
382,"<pre>Основной код</pre>
[code:]VB[:code]
 Public Sub Execute()
    Const resultCell As Integer = 7
 
 
     Dim r As Integer
     r = 5

     Dim lastNotEmpty As Integer
     lastNotEmpty = r

     Do While (r <> 1323)
     
        'начинаем перебирать поставщиков
         If (Cells(r, 1) <> """") Then
         
            Dim collectionEmployee As Collection
            Set collectionEmployee = New Collection
         
             lastNotEmpty = r 'запоминаем строку с поставщиком
             
             'получаем номер строки со следующим поставщиком
             Dim nextContractor As Integer
             nextContractor = lastNotEmpty + 1
             Do While (Cells(nextContractor, 1) = """")
             If (nextContractor > 30000) Then Exit Sub
                nextContractor = nextContractor + 1
             Loop
             
             
             
             Dim collectionDz As Collection
             Set collectionDz = New Collection
             
             'начинаем собирать ДЗ
            Dim dzCount As Integer
            dzCount = r
            Do While (dzCount < nextContractor)
                
                'начинаем собирать условия
                If (Cells(dzCount, 2) <> """") Then
                    Dim emp As employee
                    Set emp = New employee
                    emp.setEmployee = Cells(dzCount, 2)
                    
                    Dim conditionCount As Integer
                    conditionCount = dzCount
                    
                    Do While (Cells(conditionCount, 2) = """" Or emp.getEmployee = Cells(conditionCount, 2))
                    
                        If (Cells(conditionCount, 3) <> """") Then
                        
                            Dim co As Cond
                            Set co = New Cond
                            co.letCondition = Cells(conditionCount, 3) & Cells(conditionCount, 4)
                            co.letRow = conditionCount
                            Call emp.setCondition(co)
                        End If
                    
                        conditionCount = conditionCount + 1
                    Loop
                    collectionEmployee.Add emp
                End If
                dzCount = dzCount + 1
            Loop
             
             
            If (collectionEmployee.Count = 1) Then
                Cells(r, resultCell) = collectionEmployee.Item(1).getEmployee
                
            Else
                   
                Dim i As Integer
                For i = 1 To collectionEmployee.Count
                    Dim eFrom As employee
                    Set eFrom = collectionEmployee.Item(i)
                        Dim an As Integer
                        For an = 1 To collectionEmployee.Count
                            Dim anotherEmployee As employee
                            Set anotherEmployee = collectionEmployee.Item(an)
                            'не смотрим его же
                            If (eFrom.getEmployee <> anotherEmployee.getEmployee) Then
                            
                                Dim collectionOne As Collection
                                Set collectionOne = eFrom.getCondition
                                
                                Dim collectionTwo As Collection
                                Set collectionTwo = anotherEmployee.getCondition
                            
                                Dim a As Integer
                                For a = 1 To collectionOne.Count
                                
                                    Dim condition As Cond
                                    Set condition = collectionOne.Item(a)
                                
                                    Dim b As Integer
                                    
                                    If (Cells(condition.getRow, resultCell) <> """") Then
                                        Cells(condition.getRow, resultCell) = Cells(condition.getRow, resultCell)
                                    Else
                                        Cells(condition.getRow, resultCell) = eFrom.getEmployee
                                    End If
                                    
                                    For b = 1 To collectionTwo.Count
                                    
                                        Dim conditionTwo As Cond
                                        Set conditionTwo = collectionTwo.Item(b)
                                    
                                        If (condition.getCondition = conditionTwo.getCondition) Then
                                            Cells(condition.getRow, resultCell) = Cells(condition.getRow, resultCell) & "";"" & anotherEmployee.getEmployee
                                        End If
    
                                    Next b
                                
                                Next a
                        
                            End If
                        
                        Next an
                    
                Next i
            
            End If

         End If

         r = r + 1
     Loop

 End Sub


[/code]

<pre>Cond</pre>
[code:]VB[:code]
Private condition As String
Private row As Integer

Property Get getCondition() As String
    getCondition = condition
End Property

Property Let letCondition(field As String)
    condition = field
End Property

Property Get getRow() As Integer
    getRow = row
End Property

Property Let letRow(field As Integer)
    row = field
End Property


[/code]
<pre>Employee</pre>
[code:]VB[:code]
Private employee As String
Private condition As Collection

Property Get getEmployee() As String
    getEmployee = employee
End Property

Property Let setEmployee(field As String)
    employee = field
End Property

Property Get getCondition() As Collection
    Set getCondition = condition
End Property

Public Sub setCondition(field As Cond)
    condition.Add field
End Sub

Private Sub Class_Initialize()
    Set condition = New Collection
End Sub

[/code]",""
216,"После некоторого времени скитания по просторам паутины в поисках решения проблемы:
<pre>
Caused by: java.lang.RuntimeException: Unexpected error: java.security.InvalidAlgorithmParameterException: the trustAnchors parameter must be non-empty
</pre>
и
<pre>
ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target
</pre>
 при подключении к https соединению, я вычитал решение:<br>
<ol>
<li>Необходимо установить переменную: 
[code:]java[:code]System.setProperty(""javax.net.ssl.trustStore"", ""C:/Program Files/Java/jdk1.8.0_101/jre/lib/security/cacerts"");

System.setProperty(""javax.net.ssl.trustStore"", System.getProperty(""java.home"") + ""/lib/security/cacerts"");
[/code]
Она указывает путь где лежит хранилище сертификатов.
</li>
<li>
Скачиваем сертификат сайта из браузера к которому не можем пробиться
</li>

<li>

Используем готовую утилитку java для:
<pre>
1. Просмотра уже существующих сертификаторв: ""C:\Program Files\Java\jdk1.8.0_101""\bin\keytool -list -keystore ""C:\Program Files""\Java\jdk1.8.0_101\jre\lib\security\cacerts 
2. Для установки скаченного сертификата: ""C:\Program Files\Java\jdk1.8.0_101""\bin\keytool -import -alias (myprivateroot - придуманное имя) -keystore ""C:\Program Files""\Java\jdk1.8.0_101\jre\lib\security\cacerts -file K:\design-sites.ru.crt 
По умолчанию пароль: changeit
</pre>
<a href=""http://docs.oracle.com/javase/1.5.0/docs/tooldocs/solaris/keytool.html"">ссыль на keytool</a>
</li>
</ol>

<p>
ВАЖНО! <br>
Для получения информации с сайта http используются свойства: http.properties<br>
Для получения информации с сайта https используются свойства: https.properties<br>
<a href=""http://docs.oracle.com/javase/6/docs/technotes/guides/security/jsse/JSSERefGuide.html#Customization"">http://docs.oracle.com/javase/6/docs/technotes/guides/security/jsse/JSSERefGuide.html#Customization</a> <br>
<a href=""https://access.redhat.com/documentation/en-US/Fuse_MQ_Enterprise/7.1/html/Security_Guide/files/SSL-SysProps.html"">https://access.redhat.com/documentation/en-US/Fuse_MQ_Enterprise/7.1/html/Security_Guide/files/SSL-SysProps.html</a>
</p>","http://www.java-samples.com/showtutorial.php?tutorialid=210"
